387, -278, 725
463, -104, 585
295, 200, 480
213, 379, 522
213, 379, 522
257, 528, 691
366, 608, 895
416, 674, 1136
325, 717, 1193
326, 665, 1176
348, 630, 1257
414, 493, 1215
414, 493, 1215
337, 469, 1315
318, 350, 1225
239, 261, 1191
233, 138, 1156
231, -23, 1089
213, -216, 1007
201, -484, 791
181, -824, 425
172, -1106, 224
172, -1106, 224
136, -1260, 185
58, -1313, 133
16, -1301, 151
34, -1294, 216
119, -1326, 267
108, -1319, 171
88, -1230, 232
130, -1134, 325
136, -1017, 382
112, -942, 275
113, -880, 202
147, -778, 150
147, -778, 150
175, -560, 271
279, -345, 624
310, -185, 803
277, 99, 971
380, 349, 1530
538, 378, 1782
539, 374, 1793
539, 374, 1793
581, 392, 1889
660, 312, 1850
704, 169, 1688
-,-,-
162, -77, 1071
268, -82, 1170
440, -88, 1544
352, -6, 1777
437, -106, 1679
467, -171, 1561
527, -229, 1472
497, -235, 1405
513, -260, 1290
513, -260, 1290
489, -254, 1130
296, -165, 950
195, -205, 700
159, -278, 525
81, -282, 475
55, -281, 417
-3, -264, 331
-122, -218, 227
-226, -184, 113
-226, -184, 113
-280, -77, 94
-266, 35, 201
-196, 106, 366
-204, 120, 201
-225, 114, 10
-81, 137, 88
-81, 137, 88
205, 48, 367
132, 32, 416
10, -5, 387
28, -152, 450
28, -152, 450
121, -320, 621
360, -528, 940
584, -675, 1376
677, -771, 1694
783, -873, 1855
860, -944, 1867
843, -925, 1862
906, -964, 1927
807, -970, 1703
569, -926, 1336
448, -940, 1043
387, -941, 888
387, -941, 888
262, -906, 783
213, -904, 745
245, -935, 685
354, -926, 708
379, -808, 770
318, -646, 793
287, -500, 729
208, -241, 814
208, -241, 814
177, -2, 913
209, 157, 1028
285, 244, 989
265, 351, 967
257, 431, 930
276, 465, 887
276, 465, 887
332, 488, 993
431, 449, 1055
411, 454, 1112
231, 502, 1022
158, 437, 984
178, 336, 1044
178, 336, 1044
211, 236, 1216
170, 152, 1256
114, 68, 1230
122, -74, 1177
179, -235, 1129
203, -418, 929
179, -640, 674
195, -864, 433
195, -864, 433
176, -1031, 233
136, -1127, 194
74, -1161, 128
68, -1169, 131
120, -1224, 153
119, -1213, 127
68, -1108, 126
45, -993, 223
68, -887, 331
68, -887, 331
76, -779, 433
123, -746, 420
175, -728, 376
190, -645, 386
233, -550, 435
251, -362, 512
321, -127, 849
321, -127, 849
537, -47, 1228
583, 38, 1355
544, 229, 1570
644, 236, 1786
657, 153, 1742
577, 58, 1528
542, 34, 1381
542, 34, 1381
-,-,-
300, -138, 1400
476, -205, 1563
481, -195, 1692
494, -234, 1573
494, -234, 1573
424, -237, 1372
404, -244, 1340
346, -241, 1274
311, -212, 1179
339, -162, 1058
220, -170, 823
125, -173, 680
31, -134, 605
-18, -132, 563
-37, -139, 444
-23, -162, 351
-23, -162, 351
-64, -167, 217
-110, -108, 208
-86, -96, 234
-83, -76, 222
-45, -123, 134
11, -192, 55
-6, -148, 116
-6, -148, 116
21, -66, 241
126, -59, 452
129, -60, 616
9, -24, 570
9, -24, 570
-57, 44, 737
85, 12, 1007
182, -102, 1366
211, -269, 1420
396, -479, 1505
396, -479, 1505
542, -708, 1564
582, -815, 1601
602, -879, 1696
630, -1010, 1568
559, -1058, 1379
483, -1045, 1223
386, -946, 1132
279, -795, 1108
240, -663, 1213
242, -629, 1259
204, -596, 1156
187, -556, 1178
229, -514, 1146
263, -436, 1094
323, -365, 1052
365, -278, 956
364, -232, 809
493, -237, 670
493, -237, 670
556, -117, 746
496, 81, 755
283, 357, 718
252, 533, 915
293, 602, 1095
231, 692, 1053
237, 779, 1129
237, 779, 1129
396, 672, 1272
369, 587, 1273
221, 539, 1066
78, 475, 952
130, 321, 980
207, 170, 1070
207, 170, 1070
226, 36, 1109
228, -123, 1038
246, -328, 939
292, -597, 780
255, -802, 593
210, -957, 473
152, -1090, 319
101, -1157, 237
59, -1183, 226
59, -1183, 226
59, -1196, 232
37, -1208, 212
-26, -1180, 111
-6, -1148, 97
-3, -1029, 197
22, -902, 269
37, -810, 341
85, -739, 416
85, -739, 416
168, -707, 439
193, -594, 461
202, -384, 569
267, -145, 879
442, -49, 1132
529, 81, 1336
529, 81, 1336
538, 272, 1602
606, 262, 1702
653, 168, 1532
744, 60, 1535
884, -67, 1407
774, -83, 1313
659, -76, 1201
-,-,-
534, -326, 1224
324, -175, 1295
148, -66, 1160
395, -199, 1578
547, -294, 1789
508, -273, 1718
464, -244, 1646
409, -186, 1514
325, -224, 1265
326, -300, 1057
267, -327, 884
158, -263, 731
60, -220, 553
60, -220, 553
73, -191, 487
91, -195, 396
93, -174, 331
15, -124, 206
27, -83, 197
27, -83, 197
63, -52, 213
117, -45, 201
64, -21, 96
-42, -1, -35
-42, -1, -35
-3, -9, -58
203, -95, 124
200, -116, 287
120, -122, 452
120, -122, 452
53, -158, 741
20, -226, 988
139, -349, 1268
329, -500, 1605
523, -660, 1778
530, -752, 1811
482, -854, 1616
440, -908, 1475
491, -972, 1396
467, -988, 1272
366, -910, 1265
366, -910, 1265
264, -872, 1157
158, -824, 990
170, -792, 1023
249, -750, 1075
350, -720, 1124
376, -638, 1167
354, -557, 958
343, -445, 815
355, -308, 776
424, -167, 773
401, 15, 862
401, 15, 862
383, 175, 858
394, 312, 904
459, 395, 1060
495, 419, 1173
511, 426, 1154
365, 457, 1146
365, 457, 1146
341, 439, 1205
334, 382, 1208
320, 288, 1124
302, 217, 1059
309, 144, 1104
289, 44, 1047
226, -79, 958
226, -79, 958
202, -205, 869
200, -352, 841
241, -624, 684
195, -886, 487
78, -1049, 279
111, -1214, 232
127, -1309, 214
112, -1305, 220
144, -1292, 242
91, -1217, 231
91, -1217, 231
29, -1105, 213
14, -992, 292
9, -904, 317
13, -858, 298
-2, -809, 203
-2, -809, 138
24, -760, 138
85, -702, 126
171, -597, 243
216, -377, 549
290, -201, 945
434, -153, 1126
600, -80, 1387
707, 36, 1592
707, 36, 1592
695, 50, 1832
737, 94, 1782
678, 72, 1711
645, 3, 1506
-,-,-
326, -144, 1473
550, -231, 1774
563, -244, 1924
727, -392, 1871
707, -428, 1612
475, -398, 1257
385, -362, 1149
344, -260, 1088
234, -213, 844
263, -248, 650
263, -248, 650
372, -313, 634
329, -304, 577
190, -273, 393
81, -308, 165
75, -331, 166
113, -357, 254
59, -329, 209
59, -329, 209
-163, -246, 74
-205, -209, 25
-57, -189, 222
117, -225, 256
68, -178, 120
98, -135, 98
98, -135, 98
194, -65, 330
219, -56, 559
267, -85, 772
292, -141, 1023
276, -269, 1243
339, -505, 1311
491, -710, 1372
491, -710, 1372
602, -838, 1481
637, -921, 1501
609, -951, 1440
574, -917, 1415
572, -852, 1532
480, -777, 1433
461, -726, 1362
406, -715, 1231
364, -679, 1075
413, -683, 1027
422, -638, 1056
369, -615, 1050
307, -606, 993
281, -541, 950
254, -427, 873
254, -427, 873
223, -364, 788
295, -336, 683
419, -300, 734
443, -197, 742
426, -114, 708
427, -9, 817
367, 66, 825
367, 66, 825
331, 99, 791
276, 177, 880
287, 217, 960
300, 232, 1011
300, 232, 1011
268, 264, 1069
208, 259, 988
221, 211, 992
236, 167, 1052
221, 144, 1095
220, 108, 1113
255, 44, 1185
255, 44, 1185
211, -60, 1158
117, -182, 1000
168, -324, 937
219, -466, 890
221, -636, 759
200, -757, 706
168, -827, 632
170, -920, 524
170, -920, 524
150, -924, 518
151, -913, 595
123, -919, 549
87, -878, 421
58, -863, 449
153, -809, 572
164, -696, 688
164, -696, 688
117, -625, 680
121, -661, 573
133, -695, 458
192, -630, 381
166, -353, 651
208, -199, 948
258, -154, 914
259, -15, 1037
368, 56, 1175
368, 56, 1175
442, 178, 1389
453, 315, 1555
473, 374, 1679
460, 358, 1633
431, 308, 1476
-,-,-
71, 94, 1097
-69, 141, 1092
55, 154, 1314
323, 92, 1634
312, 74, 1610
252, 57, 1484
252, 57, 1484
178, 95, 1508
182, 144, 1484
206, 110, 1451
208, 56, 1247
105, 51, 1097
25, 29, 868
25, 29, 868
46, -22, 803
124, -57, 837
83, -80, 711
83, -80, 711
-14, -76, 569
3, -112, 580
5, -118, 595
2, -112, 532
2, -112, 532
15, -152, 433
56, -172, 394
14, -139, 317
-15, -110, 281
27, -126, 281
27, -126, 281
5, -98, 277
-33, -30, 244
-12, 85, 378
44, 156, 499
44, 156, 499
76, 178, 604
124, 167, 723
130, 171, 913
202, 11, 1080
202, 11, 1080
105, -127, 1070
19, -260, 1133
220, -439, 1454
329, -521, 1631
371, -497, 1662
502, -536, 1725
564, -573, 1727
494, -582, 1564
435, -574, 1415
369, -531, 1354
338, -524, 1248
252, -494, 1177
182, -476, 1161
182, -476, 1161
201, -543, 1094
262, -571, 1090
402, -585, 1070
402, -455, 1097
353, -267, 1095
245, -98, 1013
166, 67, 991
129, 174, 902
172, 231, 836
261, 320, 977
261, 320, 977
241, 417, 1016
183, 453, 908
150, 408, 744
134, 409, 733
174, 390, 773
174, 390, 773
253, 347, 818
218, 348, 804
161, 381, 837
63, 427, 787
43, 478, 894
43, 478, 894
67, 510, 1084
36, 478, 1070
-24, 442, 1012
24, 381, 1059
134, 381, 1076
134, 228, 1076
98, 74, 1009
15, -73, 894
74, -277, 770
182, -398, 785
275, -556, 805
275, -556, 805
397, -733, 755
513, -859, 830
505, -946, 692
475, -1008, 571
448, -980, 663
396, -891, 726
327, -762, 803
276, -677, 797
281, -612, 816
281, -612, 816
262, -531, 831
226, -464, 822
204, -401, 841
197, -329, 898
239, -260, 842
345, -148, 911
490, -50, 1073
487, 131, 1152
487, 131, 1152
472, 293, 1290
447, 392, 1315
408, 455, 1234
386, 508, 1243
379, 534, 1292
-,-,-
232, 0, 1246
381, 3, 1507
367, 97, 1801
390, 56, 1750
390, 56, 1750
322, 12, 1430
268, -5, 1334
295, -61, 1369
296, -96, 1228
270, -68, 1176
258, -26, 1097
258, -26, 1097
172, -38, 923
193, -101, 717
251, -175, 647
291, -233, 622
181, -234, 456
76, -195, 316
77, -149, 290
77, -149, 290
142, -172, 315
109, -119, 290
31, -61, 250
16, 3, 226
64, -4, 224
64, -4, 224
158, -15, 220
180, 25, 387
130, 28, 428
130, 28, 428
58, 17, 690
95, -57, 883
197, -164, 1147
204, -212, 1359
223, -337, 1458
223, -337, 1458
341, -433, 1580
396, -512, 1670
354, -532, 1690
286, -552, 1599
243, -548, 1580
286, -525, 1537
221, -447, 1467
148, -406, 1302
146, -435, 1154
197, -476, 1105
234, -480, 1052
369, -543, 1009
336, -430, 1043
267, -316, 938
243, -248, 854
305, -165, 859
305, -165, 859
397, -27, 985
416, 143, 1158
367, 291, 1042
303, 401, 1003
284, 509, 1048
330, 509, 1000
377, 518, 1044
377, 518, 1044
433, 456, 982
414, 398, 912
293, 403, 842
172, 380, 703
116, 322, 674
104, 278, 761
104, 278, 761
111, 238, 836
48, 266, 956
50, 236, 1037
89, 177, 1144
116, 99, 1150
116, 99, 1150
85, 31, 1138
80, -83, 1017
101, -216, 934
178, -400, 829
353, -669, 751
353, -669, 751
428, -873, 620
373, -973, 513
394, -1090, 442
391, -1093, 485
343, -1026, 538
261, -891, 588
221, -766, 683
235, -683, 771
211, -631, 724
209, -631, 620
209, -631, 620
234, -642, 503
249, -602, 406
206, -370, 517
235, -160, 791
294, -20, 944
342, 147, 1120
430, 249, 1339
